METER_ID,TREND_DATE,CONSUMPTION,CONSUMPTION_GAP,PEAK_DEMAND,PEAK_DEMD_DT_TM,ENV_INDX_VAL,CONSUMPTION_OCC,SUM_DAILY_HIGH,SUM_DAILY_LOW,OCC_MINUTES,IS_MANUAL_DATA,TOT_HEATING_DEG,TOT_COOLING_DEG
2,11/1/2009,22473.203,0,110.6875,59:48.0,0,12172.782,0,0,15600,0,365.9999847,0
2,12/1/2009,28244.182,289,117.3125,59:48.0,0,15109.294,0,0,24180,0,567.2999763,0
2,1/1/2010,34214.805,6,112.71875,59:48.0,0,18475.877,0,0,24180,0,567.2999763,0
2,2/1/2010,32726.69,68,107.25,59:48.0,0,17398.117,0,0,21840,0,512.3999786,0
2,3/1/2010,30107.977,60,121.625,59:48.0,0,15705.536,0,0,24180,0,567.2999763,0
2,4/1/2010,32904.13,55,116,59:48.0,0,17118.158,0,0,23400,0,548.9999771,0
2,5/1/2010,30104.033,0,105.65625,59:48.0,0,16135.705,0,0,24180,0,567.2999763,0
2,6/1/2010,21823.314,0,68.375,59:48.0,0,12243.859,0,0,23400,0,548.9999771,0
2,7/1/2010,21674.604,51,58.40625,59:48.0,0,11982.209,0,0,24180,0,567.2999763,0
2,8/1/2010,26184.902,0,114.375,59:48.0,0,14370.506,0,0,24180,0,567.2999763,0
2,9/1/2010,36464.812,53,122.8125,59:48.0,0,19748.97,0,0,23400,0,548.9999771,0
2,10/1/2010,33585.258,0,107.375,59:48.0,0,18096.312,0,0,24180,0,567.2999763,0
2,11/1/2010,30693.525,0,105.40625,59:48.0,0,16411.576,0,0,23400,0,548.9999771,0
2,12/1/2010,24664.209,1540,106.71875,59:48.0,0,13223.231,0,0,24180,0,567.2999763,0
2,1/1/2011,29958.55,0,105.5625,59:48.0,0,16110.809,0,0,24180,0,567.2999763,0
2,2/1/2011,29428.488,5829,107.53125,59:48.0,0,15462.108,0,0,21840,0,512.3999786,0
2,3/1/2011,26972.87,60,104.21875,59:48.0,0,14043.603,0,0,24180,0,567.2999763,0
2,4/1/2011,29076.453,63,107.03125,59:48.0,0,15290.351,0,0,23400,0,548.9999771,0
2,5/1/2011,25270.6,1,110.15625,59:48.0,0,13418.345,0,0,24180,0,567.2999763,0
2,6/1/2011,18181.062,0,63.03125,59:48.0,0,9956.627,0,0,23400,0,548.9999771,0
2,7/1/2011,19019.91,44,52.15625,59:48.0,0,10467.103,0,0,24180,0,567.2999763,0
2,8/1/2011,14745.094,3,87.125,59:48.0,0,8247.294,0,0,15600,0,365.9999847,0
2,9/1/2011,34178.824,0,NULL,NULL,0,18223.293,0,0,23400,0,548.9999771,0
2,10/1/2011,31819.447,79,96.8125,59:48.0,0,16970.912,0,0,24180,0,567.2999763,0
2,11/1/2011,27844.541,98,101.6875,59:48.0,0,14858.197,0,0,23400,0,548.9999771,0
2,12/1/2011,26122.55,45,50.34375,59:48.0,0,14049.613,0,0,24180,0,567.2999763,0
2,1/1/2012,29262.158,34,18.125,59:48.0,0,15818.431,0,0,24180,0,567.2999763,0
2,2/1/2012,30608.553,279,101.78125,59:48.0,0,16206.113,0,0,22620,0,530.6999779,0
2,3/1/2012,27571,59,NULL,NULL,0,14483.759,0,0,24180,0,567.2999763,0
2,4/1/2012,29372.82,50,75.8125,59:48.0,0,15267.458,0,0,23400,0,548.9999771,0
2,5/1/2012,25004.803,7,82.75,59:48.0,0,13446.199,0,0,24180,0,567.2999763,0
2,6/1/2012,19787.13,28,58.375,59:48.0,0,10942.537,0,0,23400,0,548.9999771,0
2,7/1/2012,21502.29,0,NULL,NULL,0,11775.332,0,0,24180,0,567.2999763,0
2,8/1/2012,26165.129,0,49.78125,59:48.0,0,14366.152,0,0,24180,0,567.2999763,0
2,9/1/2012,37230.344,0,101.6875,59:48.0,0,20330.96,0,0,23400,0,548.9999771,0
2,10/1/2012,32578.201,0,NULL,NULL,0,17268.332,0,0,24180,0,567.2999763,0
2,11/1/2012,30028.777,0,97.8125,59:48.0,0,16258.002,0,0,23400,0,548.9999771,0
2,12/1/2012,21521.926,0,31.6875,59:48.0,0,11716.547,0,0,24180,0,567.2999763,0
2,1/1/2013,29339.807,303,NULL,NULL,0,16027.08,0,0,24180,0,567.2999763,0
2,2/1/2013,30258.406,0,84.96875,59:48.0,0,16072.706,0,0,21840,0,512.3999786,0
2,3/1/2013,20715.043,59,96.1875,59:48.0,0,10989.29,0,0,23400,0,548.9999771,0
2,4/1/2013,31140.066,0,107.3125,59:48.0,0,16600.564,0,0,23400,0,548.9999771,0
2,5/1/2013,25577.77,79,78.75,59:48.0,0,13898.413,0,0,24180,0,567.2999763,0
2,6/1/2013,22318.768,0,35.375,59:48.0,0,12045.684,0,0,23400,0,548.9999771,0
2,7/1/2013,24305.725,14,41.84375,59:48.0,0,13361.085,0,0,24180,0,567.2999763,0
2,8/1/2013,25853.785,0,NULL,NULL,0,13975.644,0,0,24180,0,567.2999763,0
2,9/1/2013,40262.5,0,93.28125,59:48.0,0,21712.791,0,0,23400,0,548.9999771,0
2,10/1/2013,32448.62,0,104.4375,59:48.0,0,17105.115,0,0,24180,0,567.2999763,0
2,11/1/2013,31075.727,48,98.9375,59:48.0,0,16822.24,0,0,23400,0,548.9999771,0
2,12/1/2013,25960.072,23,108.25,59:48.0,0,13915.79,0,0,24180,0,567.2999763,0
2,1/1/2014,29806.332,0,99.6875,59:48.0,0,15905.084,0,0,24180,0,567.2999763,0
2,2/1/2014,28937.283,0,105.5,59:48.0,0,15101.305,0,0,21840,0,512.3999786,0
2,3/1/2014,26637.172,59,102.78125,59:48.0,0,13639.6045,0,0,24180,0,567.2999763,0
2,4/1/2014,27785.924,0,103.5,59:48.0,0,14455.424,0,0,23400,0,548.9999771,0
2,5/1/2014,28844.553,0,99.125,59:48.0,0,15549.861,0,0,24180,0,566.6111374,0
2,6/1/2014,24418.46,9,67.90625,59:48.0,0,13330.656,0,0,23400,0,548.3333588,0
2,7/1/2014,25813.37,0,65.96875,59:48.0,0,14167.256,0,0,24180,0,566.6111374,0
2,8/1/2014,30909.04,13,101.59375,59:48.0,0,16924.102,0,0,24180,0,566.6111374,0
2,9/1/2014,35802.777,0,118.53125,59:48.0,0,19766.703,0,0,23400,0,548.3333588,0
2,10/1/2014,30050.357,0,109.5625,59:48.0,0,16140.704,0,0,24180,0,566.6111374,0
2,11/1/2014,28073.762,0,99.09375,59:48.0,0,15018.097,0,0,23400,0,548.3333588,0
2,12/1/2014,23372.898,0,98.53125,59:48.0,0,12450.8955,0,0,24180,0,566.6111374,0
2,1/1/2015,25934.111,0,96.21875,59:48.0,0,13752.269,0,0,24180,0,566.6111374,0
2,2/1/2015,24633.604,0,100.375,59:47.0,0,13068.7,0,0,21840,0,511.7778015,0
2,3/1/2015,24244.496,59,98.9375,59:48.0,0,12769.238,0,0,24180,0,566.6111374,0
2,4/1/2015,27180.734,52,112.90625,59:47.0,0,14496.649,0,0,23400,0,548.3333588,0
2,5/1/2015,28977.158,0,116.125,59:48.0,0,15613.587,0,0,24180,0,566.6111374,0
2,6/1/2015,25139.61,53,77.6875,59:48.0,0,13797.877,0,0,23400,0,548.3333588,0
2,7/1/2015,1075.7877,469,59.96875,59:48.0,0,483.47223,0,0,24180,0,566.6111374,0
2,8/1/2015,19699.834,0,94.59375,59:48.0,0,10698.72,0,0,24180,0,566.6111374,0
2,9/1/2015,42251.848,60,123.5625,59:48.0,0,22975.107,0,0,23400,0,548.3333588,0
2,10/1/2015,31126.5,0,102.9375,59:48.0,0,16929.998,0,0,24180,0,566.6111374,0
2,11/1/2015,30147.219,0,111.96875,59:48.0,0,15936.111,0,0,23400,0,548.3333588,0
2,12/1/2015,24074.027,48,111.96875,59:48.0,0,13096.298,0,0,24180,0,566.6111374,0
2,1/1/2016,28644.945,0,98.75,59:47.0,0,15259.986,0,0,24180,0,566.6111374,0
2,2/1/2016,28732.824,0,99.34375,59:48.0,0,15153.471,0,0,22620,0,530.0555801,0
2,3/1/2016,25995.719,183,108.875,59:48.0,0,13597.913,0,0,24180,0,566.6111374,0
2,4/1/2016,30572.629,0,101.71875,59:48.0,0,16263.653,0,0,23400,0,548.3333588,0
2,5/1/2016,26430.303,0,95.34375,59:48.0,0,14323.568,0,0,24180,0,566.6111374,0
2,6/1/2016,25887.482,118,87,59:48.0,0,13945.295,0,0,23400,0,548.3333588,0
2,7/1/2016,25511.186,97,62.5625,59:48.0,0,13972.405,0,0,24180,0,566.6111374,0
2,8/1/2016,28570.986,91,113.8125,59:48.0,0,15663.265,0,0,24180,0,566.6111374,0
2,9/1/2016,38368.98,0,113.75,59:48.0,0,20877.936,0,0,23400,0,548.3333588,0
2,10/1/2016,30476.83,0,103.375,59:48.0,0,16147.501,0,0,24180,0,566.6111374,0
2,11/1/2016,27549.246,0,104.125,59:48.0,0,15053.168,0,0,23400,0,548.3333588,0
2,12/1/2016,22439.598,0,92.15625,59:48.0,0,11965.612,0,0,24180,0,566.6111374,0
2,1/1/2017,26502.86,0,93.40625,59:48.0,0,14213.048,0,0,24180,0,566.6111374,0
2,2/1/2017,25786.25,0,95.84375,59:48.0,0,13590.603,0,0,21840,0,511.7778015,0
2,3/1/2017,24207.773,59,93.78125,59:48.0,0,12727.45,0,0,24180,0,566.6111374,0
2,4/1/2017,27491.531,0,96.09375,59:48.0,0,14771.871,0,0,23400,0,548.3333588,0
2,5/1/2017,24831.143,0,98.5,59:48.0,0,13538.9795,0,0,24180,0,566.6111374,0
2,6/1/2017,5673.427,0,58.96875,59:48.0,0,3362.4136,0,0,23400,0,548.3333588,0
2,7/1/2017,0,5,0,59:48.0,0,0,0,0,24180,0,566.6111374,0
2,8/1/2017,0,0,0,59:48.0,0,0,0,0,24180,0,566.6111374,0
2,9/1/2017,20590.988,16,117.53125,59:48.0,0,10918.567,0,0,23400,0,548.3333588,0
2,10/1/2017,27856.438,0,110.46875,59:48.0,0,14773.525,0,0,24180,0,566.6111374,0
2,11/1/2017,26249.43,0,97.75,59:48.0,0,14040.615,0,0,23400,0,548.3333588,0
2,12/1/2017,19774.447,0,96.03125,59:48.0,0,10719.595,0,0,24180,0,566.6111374,0
2,1/1/2018,24243.57,74,94.15625,59:48.0,0,12977.801,0,0,24180,0,566.6111374,0
2,2/1/2018,20792.574,72,96.15625,59:48.0,0,11126.968,0,0,21840,0,511.7778015,0
2,3/1/2018,0,96,0,59:48.0,0,0,0,0,24180,0,566.6111374,0
2,4/1/2018,0,0,0,59:48.0,0,0,0,0,23400,0,548.3333588,0
2,5/1/2018,0,0,0,59:48.0,0,0,0,0,24180,0,566.6111374,0
2,6/1/2018,0,0,0,59:48.0,0,0,0,0,23400,0,548.3333588,0
2,7/1/2018,0,0,0,59:48.0,0,0,0,0,24180,0,566.6111374,0
2,8/1/2018,25188.008,58,113.125,59:48.0,0,13997.448,0,0,22620,0,530.0555801,0
2,9/1/2018,36692.99,57,114.40625,59:48.0,0,20286.16,0,0,23400,0,548.3333588,0
2,10/1/2018,28487.81,142,100.21875,59:48.0,0,15327.644,0,0,24180,0,566.6111374,0
2,11/1/2018,26517.316,0,91.1875,59:48.0,0,14409.949,0,0,23400,0,548.3333588,0
2,12/1/2018,19549.695,0,87.5625,59:48.0,0,10696.594,0,0,24180,0,566.6111374,0
2,1/1/2019,24308.469,0,86.1875,59:48.0,0,13086.057,0,0,24180,0,566.6111374,0
2,2/1/2019,23698.414,0,88.0625,59:48.0,0,12721.96,0,0,21840,0,511.7778015,0
2,3/1/2019,24490.346,59,92.625,59:48.0,0,12958.564,0,0,24180,0,566.6111374,0
2,4/1/2019,25549.969,13,97.84375,59:48.0,0,13812.667,0,0,23400,0,548.3333588,0
2,5/1/2019,25054.799,0,99.78125,59:48.0,0,13851.93,0,0,24180,0,566.6111374,0
2,6/1/2019,21734.314,85,64,59:48.0,0,12135.353,0,0,23400,0,548.3333588,0
2,7/1/2019,24237.646,424,58.78125,59:48.0,0,13342.622,0,0,24180,0,566.6111374,0
2,8/1/2019,15686.526,0,60.53125,59:48.0,0,8779.812,0,0,15600,0,365.5555725,0
2,9/1/2019,19174.324,68,112.9375,59:48.0,0,10627.015,0,0,12480,0,292.444458,0
2,10/1/2019,3427.855,4,107.71875,59:48.0,0,1918.6022,0,0,3120,0,73.1111145,0
2,11/1/2019,4874.3975,11,92.65625,59:48.0,0,2649.8022,0,0,5460,0,127.9444504,0
2,12/1/2019,14964.885,165,90.8125,59:48.0,0,8115.1597,0,0,21840,0,511.7778015,0
4,11/1/2009,27247.043,0,NULL,NULL,0,21484.248,0,0,21600,0,365.9999847,0
4,12/1/2009,41594.188,287,117,59:48.0,0,32310.107,0,0,33480,0,567.2999763,0
4,1/1/2010,39338.73,6,105.25,59:48.0,0,30821.018,0,0,33480,0,567.2999763,0
4,2/1/2010,38074.32,68,113.9375,59:48.0,0,30200.178,0,0,30240,0,512.3999786,0
4,3/1/2010,43332.066,60,118.6875,59:48.0,0,34434.54,0,0,33480,0,567.2999763,0
4,4/1/2010,45287.016,55,125.75,59:48.0,0,35815.74,0,0,32400,0,548.9999771,0
4,5/1/2010,46123.82,0,126.4375,59:48.0,0,36225.92,0,0,33480,0,567.2999763,0
4,6/1/2010,44868.8,0,110.4375,59:48.0,0,35338.348,0,0,32400,0,548.9999771,0
4,7/1/2010,45741.277,51,109.6875,59:48.0,0,35827.113,0,0,33480,0,567.2999763,0
4,8/1/2010,45141.33,0,114.8125,59:48.0,0,35532.86,0,0,33480,0,567.2999763,0
4,9/1/2010,45301.7,53,124.625,59:48.0,0,36645.65,0,0,32400,0,548.9999771,0
4,10/1/2010,43087.152,0,125.4375,59:48.0,0,34322.562,0,0,33480,0,567.2999763,0
4,11/1/2010,39120.883,0,121.5,59:48.0,0,31066.041,0,0,32400,0,548.9999771,0
4,12/1/2010,37340.883,1540,111.5625,59:48.0,0,29392.3,0,0,33480,0,567.2999763,0
4,1/1/2011,36370.75,0,103.25,59:48.0,0,28640.38,0,0,33480,0,567.2999763,0
4,2/1/2011,34874.9,5829,110.1875,59:48.0,0,27842.234,0,0,30240,0,512.3999786,0
4,3/1/2011,38182.633,60,111.6875,59:48.0,0,30358.61,0,0,33480,0,567.2999763,0
4,4/1/2011,36623.402,63,111.3125,59:48.0,0,29108.379,0,0,32400,0,548.9999771,0
4,5/1/2011,39934.934,1,118.3125,59:48.0,0,31657.398,0,0,33480,0,567.2999763,0
4,6/1/2011,39705.492,0,109.625,59:48.0,0,31389.848,0,0,32400,0,548.9999771,0
4,7/1/2011,42464.49,44,112.875,59:48.0,0,33332.17,0,0,33480,0,567.2999763,0
4,8/1/2011,24005.787,3,117.375,59:48.0,0,18978.645,0,0,20520,0,347.6999855,0
4,9/1/2011,41770.156,0,NULL,NULL,0,33639.805,0,0,32400,0,548.9999771,0
4,10/1/2011,41448.22,79,122.875,59:48.0,0,33112.543,0,0,33480,0,567.2999763,0
4,11/1/2011,40951.098,98,110.8125,59:48.0,0,32075.754,0,0,32400,0,548.9999771,0
4,12/1/2011,34174.402,45,53.1875,59:48.0,0,25736.568,0,0,33480,0,567.2999763,0
4,1/1/2012,33068.242,151,42.1875,59:48.0,0,26060.748,0,0,33480,0,567.2999763,0
4,2/1/2012,33897.855,279,96.6875,59:48.0,0,26822.125,0,0,31320,0,530.6999779,0
4,3/1/2012,39016.87,59,NULL,NULL,0,30907.139,0,0,33480,0,567.2999763,0
4,4/1/2012,37780.715,50,87,59:48.0,0,30149.307,0,0,32400,0,548.9999771,0
4,5/1/2012,42540.66,7,116.9375,59:48.0,0,33868.598,0,0,33480,0,567.2999763,0
4,6/1/2012,42449.777,28,103.875,59:48.0,0,33258.902,0,0,32400,0,548.9999771,0
4,7/1/2012,43798.965,0,NULL,NULL,0,34243.84,0,0,33480,0,567.2999763,0
4,8/1/2012,41913.195,0,104.25,59:48.0,0,33192.47,0,0,33480,0,567.2999763,0
4,9/1/2012,40605.375,0,124.875,59:48.0,0,32558.393,0,0,32400,0,548.9999771,0
4,10/1/2012,39774.945,0,NULL,NULL,0,31860.627,0,0,33480,0,567.2999763,0
4,11/1/2012,35375.543,0,108,59:48.0,0,28147.086,0,0,32400,0,548.9999771,0
4,12/1/2012,33970.484,0,79.5625,59:48.0,0,26475.666,0,0,33480,0,567.2999763,0
4,1/1/2013,33708.68,303,NULL,NULL,0,26413.312,0,0,33480,0,567.2999763,0
4,2/1/2013,32955.914,0,99.3125,59:48.0,0,26232.217,0,0,30240,0,512.3999786,0
4,3/1/2013,27988.082,59,98.1875,59:48.0,0,22051.178,0,0,32400,0,548.9999771,0
4,4/1/2013,36157.785,0,114.875,59:48.0,0,28819.924,0,0,32400,0,548.9999771,0
4,5/1/2013,39473.266,79,112.6875,59:48.0,0,31494.158,0,0,33480,0,567.2999763,0
4,6/1/2013,38283.02,0,97.75,59:48.0,0,30276.621,0,0,32400,0,548.9999771,0
4,7/1/2013,40368.16,14,97.375,59:48.0,0,31701.893,0,0,33480,0,567.2999763,0
4,8/1/2013,41114.88,0,83.4375,59:48.0,0,32376.21,0,0,33480,0,567.2999763,0
4,9/1/2013,41703.184,0,108.1875,59:48.0,0,33358.492,0,0,32400,0,548.9999771,0
4,10/1/2013,39185.176,0,115,59:48.0,0,31328.02,0,0,33480,0,567.2999763,0
4,11/1/2013,34272.64,48,105.4375,59:48.0,0,27193.986,0,0,32400,0,548.9999771,0
4,12/1/2013,34059.93,23,107,59:48.0,0,26818.484,0,0,33480,0,567.2999763,0
4,1/1/2014,34931.355,0,97,59:48.0,0,27321.107,0,0,33480,0,567.2999763,0
4,2/1/2014,32508.535,0,102.25,59:48.0,0,25767.584,0,0,30240,0,512.3999786,0
4,3/1/2014,34469.37,59,107.875,59:48.0,0,27262.252,0,0,33480,0,567.2999763,0
4,4/1/2014,36324.695,0,111.8125,59:48.0,0,28928.18,0,0,32400,0,548.9999771,0
4,5/1/2014,40017.074,0,122.3125,59:48.0,0,31792.932,0,0,33480,0,566.6111374,0
4,6/1/2014,40181.81,9,115.0625,59:48.0,0,31896.836,0,0,32400,0,548.3333588,0
4,7/1/2014,40070.508,0,113.125,59:48.0,0,31764.367,0,0,33480,0,566.6111374,0
4,8/1/2014,39115.31,14,111.75,59:48.0,0,30922.324,0,0,33480,0,566.6111374,0
4,9/1/2014,40857.617,0,123.125,59:48.0,0,32886.035,0,0,32400,0,548.3333588,0
4,10/1/2014,39081.277,0,120.25,59:48.0,0,31341.592,0,0,33480,0,566.6111374,0
4,11/1/2014,35733.96,0,112.375,59:48.0,0,28075.693,0,0,32400,0,548.3333588,0
4,12/1/2014,34168.85,0,107.4375,59:48.0,0,26791.2,0,0,33480,0,566.6111374,0
4,1/1/2015,33522.203,0,96.125,59:48.0,0,26251.127,0,0,33480,0,566.6111374,0
4,2/1/2015,32450.959,0,101.25,59:48.0,0,25809.95,0,0,30240,0,511.7778015,0
4,3/1/2015,34946.984,59,104.9375,59:48.0,0,27784.145,0,0,33480,0,566.6111374,0
4,4/1/2015,34286.867,52,111.4375,59:48.0,0,27369.928,0,0,32400,0,548.3333588,0
4,5/1/2015,37475.54,0,118.125,59:48.0,0,29877.053,0,0,33480,0,566.6111374,0
4,6/1/2015,36856.66,53,104.3125,59:48.0,0,29428.268,0,0,32400,0,548.3333588,0
4,7/1/2015,38186.15,469,101.5,59:48.0,0,30213.496,0,0,33480,0,566.6111374,0
4,8/1/2015,37599.707,0,105.25,59:48.0,0,29772.242,0,0,33480,0,566.6111374,0
4,9/1/2015,39588.69,60,113.0625,59:48.0,0,31938.783,0,0,32400,0,548.3333588,0
4,10/1/2015,36332.95,0,114.8125,59:48.0,0,29258.275,0,0,33480,0,566.6111374,0
4,11/1/2015,33048.055,0,110.5,59:48.0,0,26318.688,0,0,32400,0,548.3333588,0
4,12/1/2015,31289.146,48,102.125,59:48.0,0,24710.242,0,0,33480,0,566.6111374,0
4,1/1/2016,30676.729,0,92.8125,59:48.0,0,24138.959,0,0,33480,0,566.6111374,0
4,2/1/2016,30406.781,0,107.1875,59:48.0,0,24327.137,0,0,31320,0,530.0555801,0
4,3/1/2016,32658.117,183,101.5,59:48.0,0,25990.826,0,0,33480,0,566.6111374,0
4,4/1/2016,33840.754,0,108.4375,59:48.0,0,27121.08,0,0,32400,0,548.3333588,0
4,5/1/2016,36343.68,0,111.5,59:48.0,0,29161.76,0,0,33480,0,566.6111374,0
4,6/1/2016,36117.6,118,99.125,59:48.0,0,28653.7,0,0,32400,0,548.3333588,0
4,7/1/2016,36225.016,97,104.3125,59:48.0,0,28371.787,0,0,33480,0,566.6111374,0
4,8/1/2016,37730.895,91,107.625,59:48.0,0,29623.084,0,0,33480,0,566.6111374,0
4,9/1/2016,37190.2,0,110.5,59:48.0,0,30123.143,0,0,32400,0,548.3333588,0
4,10/1/2016,34709.91,0,115.3125,59:48.0,0,27929.57,0,0,33480,0,566.6111374,0
4,11/1/2016,31855.465,0,114.8125,59:48.0,0,25491,0,0,32400,0,548.3333588,0
4,12/1/2016,20878.861,0,98.1875,59:48.0,0,16526.043,0,0,33480,0,566.6111374,0
4,1/1/2017,12694.852,0,98,59:48.0,0,10129.748,0,0,33480,0,566.6111374,0
4,2/1/2017,19414.266,0,108.375,59:48.0,0,15868.074,0,0,30240,0,511.7778015,0
4,3/1/2017,16083.3125,59,107.0625,59:48.0,0,13240.259,0,0,33480,0,566.6111374,0
4,4/1/2017,18130.701,0,110.1875,59:48.0,0,14387.478,0,0,32400,0,548.3333588,0
4,5/1/2017,7766.831,0,103.5,59:48.0,0,6482.188,0,0,33480,0,566.6111374,0
4,6/1/2017,12522.959,0,95.1875,59:48.0,0,9802.522,0,0,32400,0,548.3333588,0
4,7/1/2017,12829.7705,6,91.25,59:48.0,0,9915.651,0,0,33480,0,566.6111374,0
4,8/1/2017,2600.1392,0,96,59:48.0,0,2273.8206,0,0,33480,0,566.6111374,0
4,9/1/2017,2134.8115,16,105.9375,59:48.0,0,2046.8253,0,0,32400,0,548.3333588,0
4,10/1/2017,35.925064,0,94.8125,59:48.0,0,35.65773,0,0,33480,0,566.6111374,0
4,11/1/2017,1.4514363,0,51.1875,59:48.0,0,1.4514363,0,0,32400,0,548.3333588,0
4,12/1/2017,0,0,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,1/1/2018,0,74,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,2/1/2018,0,72,0,59:48.0,0,0,0,0,30240,0,511.7778015,0
4,3/1/2018,0,96,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,4/1/2018,0,0,0,59:48.0,0,0,0,0,32400,0,548.3333588,0
4,5/1/2018,0,0,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,6/1/2018,0,0,0,59:48.0,0,0,0,0,32400,0,548.3333588,0
4,7/1/2018,0,0,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,8/1/2018,0,58,0,59:48.0,0,0,0,0,31320,0,530.0555801,0
4,9/1/2018,0,57,0,59:48.0,0,0,0,0,32400,0,548.3333588,0
4,10/1/2018,0,142,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,11/1/2018,0,0,0,59:48.0,0,0,0,0,32400,0,548.3333588,0
4,12/1/2018,0,0,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,1/1/2019,0,0,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,2/1/2019,0,0,0,59:48.0,0,0,0,0,30240,0,511.7778015,0
4,3/1/2019,0,59,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,4/1/2019,0,13,0,59:48.0,0,0,0,0,32400,0,548.3333588,0
4,5/1/2019,0,0,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,6/1/2019,0,85,0,59:48.0,0,0,0,0,32400,0,548.3333588,0
4,7/1/2019,0,424,0,59:48.0,0,0,0,0,33480,0,566.6111374,0
4,8/1/2019,0,0,0,59:48.0,0,0,0,0,21600,0,365.5555725,0
4,9/1/2019,0,68,0,59:48.0,0,0,0,0,17280,0,292.444458,0
4,10/1/2019,0,4,NULL,NULL,0,0,0,0,4320,0,73.1111145,0
4,11/1/2019,0,11,0,59:48.0,0,0,0,0,7560,0,127.9444504,0
4,12/1/2019,0,165,0,59:48.0,0,0,0,0,30240,0,511.7778015,0
5,11/1/2009,955.92847,0,4.90625,59:48.0,0,858.6411,0,0,21600,0,365.9999847,0
5,12/1/2009,1346.7048,289,5.1757812,59:48.0,0,1149.4905,0,0,33480,0,567.2999763,0
5,1/1/2010,1454.8727,6,4.9609375,59:48.0,0,1259.6898,0,0,33480,0,567.2999763,0
5,2/1/2010,1447.6968,68,4.5898438,59:48.0,0,1272.7439,0,0,30240,0,512.3999786,0
5,3/1/2010,1537.0212,60,4.90625,59:48.0,0,1333.804,0,0,33480,0,567.2999763,0
5,4/1/2010,2124.645,55,13.011719,59:48.0,0,1875.463,0,0,32400,0,548.9999771,0
5,5/1/2010,3025.2815,0,12.808594,59:48.0,0,2676.381,0,0,33480,0,567.2999763,0
5,6/1/2010,4652.7065,0,15.8671875,59:48.0,0,3713.4421,0,0,32400,0,548.9999771,0
5,7/1/2010,5136.0728,51,11.140625,59:48.0,0,4087.19,0,0,33480,0,567.2999763,0
5,8/1/2010,4957.3237,0,10.7578125,59:48.0,0,3858.6843,0,0,33480,0,567.2999763,0
5,9/1/2010,4127.232,53,12.527344,59:48.0,0,3396.0457,0,0,32400,0,548.9999771,0
5,10/1/2010,3461.5132,0,11.441406,59:48.0,0,2881.7065,0,0,33480,0,567.2999763,0
5,11/1/2010,1848.0581,0,5.1953125,59:48.0,0,1544.9104,0,0,32400,0,548.9999771,0
5,12/1/2010,1474.0164,1540,5.0117188,59:48.0,0,1230.4293,0,0,33480,0,567.2999763,0
5,1/1/2011,1457.2339,0,5.1757812,59:48.0,0,1243.6296,0,0,33480,0,567.2999763,0
5,2/1/2011,1541.79,5829,4.6289062,59:48.0,0,1340.7906,0,0,30240,0,512.3999786,0
5,3/1/2011,1419.7252,60,4.4492188,59:48.0,0,1201.681,0,0,33480,0,567.2999763,0
5,4/1/2011,1503.944,63,4.8046875,59:48.0,0,1300.2903,0,0,32400,0,548.9999771,0
5,5/1/2011,2727.2185,1,11.875,59:48.0,0,2365.3584,0,0,33480,0,567.2999763,0
5,6/1/2011,3478.6736,0,11.214844,59:48.0,0,3279.0913,0,0,32400,0,548.9999771,0
5,7/1/2011,4914.994,44,12.375,59:48.0,0,4072.3086,0,0,33480,0,567.2999763,0
5,8/1/2011,2661.003,3,11.0078125,59:48.0,0,2144.3665,0,0,21600,0,365.9999847,0
5,9/1/2011,3292.793,0,NULL,NULL,0,2847.339,0,0,32400,0,548.9999771,0
5,10/1/2011,2710.4875,79,11.707031,59:48.0,0,2309.9224,0,0,33480,0,567.2999763,0
5,11/1/2011,27520.326,98,4.6171875,59:48.0,0,23636.336,0,0,32400,0,548.9999771,0
5,12/1/2011,21919.717,45,40.859375,59:48.0,0,16673.172,0,0,33480,0,567.2999763,0
5,1/1/2012,28991.496,34,19.0625,59:48.0,0,25400.52,0,0,33480,0,567.2999763,0
5,2/1/2012,769.67456,279,0,59:48.0,0,704.2367,0,0,31320,0,530.6999779,0
5,3/1/2012,0,59,NULL,NULL,0,0,0,0,33480,0,567.2999763,0
5,4/1/2012,29326.193,50,0,59:48.0,0,25595.28,0,0,32400,0,548.9999771,0
5,5/1/2012,41336.625,7,140,59:48.0,0,35819.75,0,0,33480,0,567.2999763,0
5,6/1/2012,49067.59,28,149.92188,59:48.0,0,42270.387,0,0,32400,0,548.9999771,0
5,7/1/2012,60007.824,0,NULL,NULL,0,50904.812,0,0,33480,0,567.2999763,0
5,8/1/2012,47409.387,0,137.96875,59:48.0,0,40677.758,0,0,33480,0,567.2999763,0
